amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	is-buyer-requested-cancellation 
702-5395165-5221053	702-5395165-5221053	2021-08-24T16:02:41+00:00	2021-08-24T20:20:04+00:00	Shipped	Amazon	Amazon.ca			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	8.99	0.45	0.56					0.56	Mirabel	Quebec	J7J 0S3	CA		false			
702-6670643-4781007	702-6670643-4781007	2021-08-24T00:05:27+00:00	2021-08-24T21:03:00+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Dora-Stars 3-Pack Star War Gift Set Air Vent Decoration - Cute Marvel/DC Super Hero Decorative Vent Clip for Cars, Home or Office [R2-D2, Darth Vader,	vh-starwar-3	B08LYQH9QF	Shipped	1	CAD	17.99	0.9							Port Moody	British Columbia	V3H 2K5	CA		false			
702-4932952-9109004	3968213549180	2021-08-22T21:11:15+00:00	2021-08-24T03:38:53+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Spiderman]	vh-spiderman_fbm	B08KRX2MKD	Shipped	1	CAD	7.99	1.04	2.49	0.32					Waterloo	Ontario	N2T 2Z9	CA		false			
701-6713636-3559450	3968194117756	2021-08-22T20:55:49+00:00	2021-08-24T04:15:04+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Coconut Juice]	ted-coconut-juice_fbm	B07FGDC6X5	Shipped	1	CAD	8.99	1.17							Toronto	Ontario	M5J 2Y6	CA		false			
701-2891241-0848243	3968161579132	2021-08-22T20:30:21+00:00	2021-08-24T03:37:23+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]	vh-batman_fbm	B08KRPTWMR	Shipped	2	CAD	15.98	2.08	2.49	0.32					Mississauga	Ontario	L5V 1N3	CA		false			
702-1644616-8733840	702-1644616-8733840	2021-08-22T16:56:01+00:00	2021-08-24T06:04:53+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Spiderman]	vh-spiderman	B08KRX2MKD	Shipped	1	CAD	7.99	1.04							Barrie	Ontario	L4N 0N4	CA		false			
702-9867962-1133856	3966490378364	2021-08-21T15:13:36+00:00	2021-08-21T20:38:16+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Thor]	vh-thor_fbm	B08KRP4S7C	Shipped	1	CAD	7.99	0.4	2.49	0.12					Montreal	Quebec	H1K 5C4	CA		false			
702-2460628-7168267	702-2460628-7168267	2021-08-19T23:23:50+00:00	2021-08-21T15:18:36+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - 3 Pack Boys Flavour Hanging Cute Perfumes/Fragrance for Car, Home or Office. [Noir, Allure, BVL]	ted-boy-3	B08LSV8TWG	Shipped	1	CAD	15.99	0.8							Burnaby	British Columbia	V3N 0E9	CA		false			
702-8986813-3517864	702-8986813-3517864	2021-08-19T15:15:13+00:00	2021-08-19T20:46:00+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [Miss Chol]	bunny-miss-chol	B085RSK5Y1	Shipped	1	CAD	7.99	0.4							Maple Ridge	British Columbia	V2X 0G7	CA		false			
701-9799937-7209866	701-9799937-7209866	2021-08-19T14:18:27+00:00	2021-08-21T01:15:20+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Noir]	ted-noir	B07DVXV2P8	Shipped	1	CAD	8.99	1.17							Ottawa	Ontario	K2L 2Z9	CA		false			
701-3179825-9430647	3963785379964	2021-08-19T14:18:27+00:00	2021-08-20T06:34:45+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [BVL]	ted-bvl	B07DVXDTXV	Shipped	1	CAD	8.99	1.17							Ottawa	Ontario	K2L 2Z9	CA		false			
701-6404412-8205839	701-6404412-8205839	2021-08-19T07:55:12+00:00	2021-08-19T22:18:02+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Lily]	ted-lily	B07DVQKSLK	Shipped	1	CAD	8.99	0.45							Calgary	Alberta	T2Z 4R6	CA		false			
701-6404412-8205839	701-6404412-8205839	2021-08-19T07:55:12+00:00	2021-08-19T22:18:02+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Strawberry]	ted-strawberry	B07DVN6FYX	Shipped	1	CAD	8.99	0.45							Calgary	Alberta	T2Z 4R6	CA		false			
701-1169889-1257044	3963576451196	2021-08-19T07:55:12+00:00	2021-08-20T06:39:04+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Blueberry Yoghurt]	ted-blueberry-yoghurt	B082SH7F2C	Shipped	1	CAD	8.99	0.45							Calgary	Alberta	T2Z 4R6	CA		false			
701-6331664-1890654	3963081818236	2021-08-19T00:03:10+00:00	2021-08-19T02:35:04+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]	vh-batman_fbm	B08KRPTWMR	Shipped	1	CAD	7.99	0.4	2.49	0.12					Kelowna	BC	V1X 4A3	CA		false			
702-6874978-0005832	702-6874978-0005832	2021-08-18T00:56:51+00:00	2021-08-18T06:53:20+00:00	Shipped	Amazon	Amazon.ca			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Cola]	ted-cola	B07DVQ4TVH	Shipped	2	CAD	11.98	1.56	1.08					1.08	Guelph	Ontario	N1H 7J8	CA		false			
702-1916975-2084210	702-1916975-2084210	2021-08-17T23:44:06+00:00	2021-08-18T07:30:02+00:00	Shipped	Amazon	Amazon.ca			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Green Tea]	ted-green-tea	B07DVSZWK7	Shipped	1	CAD	8.99	1.17	1.65					1.65	Scarborough	Ontario	M1S 3H2	CA		false			
701-5605498-2441060	701-5605498-2441060	2021-08-17T18:06:59+00:00	2021-08-19T02:31:22+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	8.99	1.17							London	Ontario	N6H 4P4	CA		false			
701-7705109-9829034	701-7705109-9829034	2021-08-16T23:38:52+00:00	2021-08-17T16:30:18+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Baby Powder]	ted-baby-powder	B07DVQWKFR	Shipped	1	CAD	8.99	0.45							Edmonton	Alberta	T6K 3E4	CA		false			
702-9265892-5005821	702-9265892-5005821	2021-08-16T20:41:41+00:00	2021-08-17T22:00:44+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Yoda]	vh-yoda	B08RGKK12V	Shipped	1	CAD	7.99	0.4							Montreal	Quebec	H1K 5C4	CA		false			
702-9265892-5005821	702-9265892-5005821	2021-08-16T20:41:41+00:00	2021-08-17T22:00:44+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Thor]	vh-thor	B08KRP4S7C	Shipped	1	CAD	7.99	0.4							Montreal	Quebec	H1K 5C4	CA		false			
702-9800211-7236267	702-9800211-7236267	2021-08-16T08:02:40+00:00	2021-08-17T01:30:24+00:00	Shipped	Amazon	Amazon.ca			Expedited	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Superman]	vh-superman	B08KRMDFKC	Shipped	2	CAD	15.98	0.8	0.25					0.25	Mont-Royal	Quebec	H3P 2B9	CA		false			
702-2227692-3651445	3956219609212	2021-08-14T19:04:03+00:00	2021-08-17T02:50:39+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Coconut Juice]	ted-coconut-juice_fbm	B07FGDC6X5	Shipped	1	CAD	8.99	0.45							Langley	British Columbia	V2Y 3C6	CA		false			
702-8325976-3264207	3953500586108	2021-08-12T23:33:15+00:00	2021-08-17T02:31:45+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [N5]	bunny-n5	B085RB2HYQ	Shipped	1	CAD	9.99	1.3							Langton	Ontario	N0E 1G0	CA		false			
702-9330873-2459434	702-9330873-2459434	2021-08-12T12:30:14+00:00	2021-08-13T21:29:19+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Noir]	ted-noir	B07DVXV2P8	Shipped	1	CAD	8.99	1.17							Gloucester	Ontario	K1J 0B7	CA		false			
702-9330873-2459434	702-9330873-2459434	2021-08-12T12:30:14+00:00	2021-08-13T21:29:19+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Bubble Tea]	ted-bubble-tea	B07DVVBWYW	Shipped	1	CAD	8.99	1.17							Gloucester	Ontario	K1J 0B7	CA		false			
702-9330873-2459434	702-9330873-2459434	2021-08-12T12:30:14+00:00	2021-08-13T21:29:19+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Aroma SPA]	ted-aroma-spa	B07DW4PYNN	Shipped	1	CAD	8.99	1.17							Gloucester	Ontario	K1J 0B7	CA		false			
702-6244441-1709856	3946260267132	2021-08-07T23:53:24+00:00	2021-08-08T17:39:40+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Batman]	vh-batman_fbm	B08KRPTWMR	Shipped	1	CAD	7.99	0.4	1.24	0.06					Montreal	Quebec	H1K 5C4	CA		false			
702-6244441-1709856	3946260267132	2021-08-07T23:53:24+00:00	2021-08-08T17:39:40+00:00	Shipped	Merchant	Amazon.ca	WebsiteOrderChannel		Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [R2D2]	vh-r2d2_fbm	B08KRKN4QC	Shipped	1	CAD	7.99	0.4	1.25	0.06					Montreal	Quebec	H1K 5C4	CA		false			
701-9477486-1058639	701-9477486-1058639	2021-08-07T02:08:42+00:00	2021-08-09T06:01:10+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - 3 Pack Boys Flavour Hanging Cute Perfumes/Fragrance for Car, Home or Office. [Noir, Allure, BVL]	ted-boy-3	B08LSV8TWG	Shipped	1	CAD	15.99	2.08							Newmarket	Ontario	L3X 2V8	CA		false			
702-0686779-9742647	702-0686779-9742647	2021-08-06T00:17:10+00:00	2021-08-08T07:41:21+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [British]	ted-british	B07DVSL2FV	Shipped	1	CAD	8.99	1.17							London	Ontario	N6E 3N1	CA		false			
701-1465790-3593805	701-1465790-3593805	2021-08-04T17:12:01+00:00	2021-08-07T07:00:42+00:00	Shipped	Amazon	Amazon.ca			Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [British]	ted-british	B07DVSL2FV	Shipped	1	CAD	8.99	1.17	3.92					3.92	TORONTO	ON	M2N2W7	CA	CA Core Free Shipping - A1MKTV4OYO2HJ1	false			
702-4044579-2069054	702-4044579-2069054	2021-08-03T03:23:02+00:00	2021-08-03T17:43:21+00:00	Shipped	Amazon	Amazon.ca			Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Aroma SPA]	ted-aroma-spa	B07DW4PYNN	Shipped	1	CAD	8.99	0.45	2.05	0.1					Quebec	Quebec	G1K 1E5	CA		false			
702-4044579-2069054	702-4044579-2069054	2021-08-03T03:23:02+00:00	2021-08-03T17:43:21+00:00	Shipped	Amazon	Amazon.ca			Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Ocean]	ted-ocean	B07DVP5W1L	Shipped	1	CAD	8.99	0.45	2.06	0.1					Quebec	Quebec	G1K 1E5	CA		false			
702-5485520-8826652	702-5485520-8826652	2021-08-02T19:49:13+00:00	2021-08-03T03:19:37+00:00	Shipped	Amazon	Amazon.ca			Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Noir]	ted-noir	B07DVXV2P8	Shipped	1	CAD	8.99	1.17	3.93					3.93	Trenton	Ontario	K8V 2M7	CA	CA Core Free Shipping - A1MKTV4OYO2HJ1	false			
701-7441573-6511452	701-7441573-6511452	2021-08-01T09:48:26+00:00	2021-08-03T07:10:44+00:00	Shipped	Amazon	Amazon.ca			Standard	Dora-Stars Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Superman]	vh-superman	B08KRMDFKC	Shipped	1	CAD	7.99	0.4	3.27					3.27	Edmonton	Alberta	T5T 1Z3	CA	CA Core Free Shipping - A1MKTV4OYO2HJ1	false			
702-8816467-0461841	702-8816467-0461841	2021-08-01T08:03:19+00:00	2021-08-02T08:35:10+00:00	Shipped	Amazon	Amazon.ca			SecondDay	Dora-Stars 2-Pack Baymax Big Hero Gift Set Air Vent Decoration - Cute Marvel/DC Super Hero Decorative Vent Clip for Cars, Home or Office [Baymax, Baym	vh-baymax-2	B08LZCY5WL	Shipped	1	CAD	12.99	0.65							Richmond	British Columbia	V6X 0C1	CA		false			
S01-7235832-3237564	xl8r6UO466	2021-08-27T06:56:58+00:00	2021-09-04T20:13:19+00:00	Shipped	Amazon	Non-Amazon			Standard	Dorakaka Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Thor]	vh-thor	B08KRP4S7C	Unshipped	1															false			
114-3035397-2194643	114-3035397-2194643	2021-09-01T06:29:44+00:00	2021-09-01T19:37:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Passion Fruit]	ted-passion-fruit	B07DVW1319	Shipped	1	USD	7.99	0.56							DAVENPORT	FL	33837-7635	US		false			
114-3035397-2194643	114-3035397-2194643	2021-09-01T06:29:44+00:00	2021-09-01T19:37:29+00:00	Shipped	Amazon	Amazon.com			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [New Car]	ted-new-car	B07DVMZPVF	Shipped	1	USD	7.99	0.56							DAVENPORT	FL	33837-7635	US		false			
114-1918308-8860241	114-1918308-8860241	2021-09-01T06:24:58+00:00	2021-09-01T06:31:00+00:00	Cancelled	Amazon	Amazon.com			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Passion Fruit]	ted-passion-fruit	B07DVW1319	Cancelled	0										DAVENPORT	FL	33837-9015	US		false			
114-1918308-8860241	114-1918308-8860241	2021-09-01T06:24:58+00:00	2021-09-01T06:31:00+00:00	Cancelled	Amazon	Amazon.com			Expedited	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [New Car]	ted-new-car	B07DVMZPVF	Cancelled	0										DAVENPORT	FL	33837-9015	US		false			
111-7584977-9989054	111-7584977-9989054	2021-09-01T02:53:57+00:00	2021-09-01T10:30:42+00:00	Cancelled	Amazon	Amazon.com			Standard	Dorakaka Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Thor]	vh-thor	B08KRP4S7C	Cancelled	0										HARTFORD	MI	49057-8634	US		false			
114-8520518-1061051	114-8520518-1061051	2021-09-01T01:00:55+00:00	2021-09-01T08:53:48+00:00	Shipped	Amazon	Amazon.com			Expedited	Dorakaka Air Vent Decoration - Cute Super Hero Decorative Vent Clip for Cars, Bedroom or Office [Stark]	vh-stark	B08KRL4R81	Shipped	1	USD	7.99	0.62							ANAHEIM	CA	92805-4311	US		false			
111-2625374-9910635	111-2625374-9910635	2021-09-01T00:16:18+00:00	2021-09-02T20:23:08+00:00	Shipped	Amazon	Amazon.com			Standard	Ted A Car Air Freshener - Hanging Cute Perfumes/Fragrance for Car, Bedroom or Office. [Apple Candy]	ted-apple-candy	B07DVRXCLM	Shipped	1	USD	7.99	0.4	5.99	0.3					MENOMONEE FALLS	WI	53051-2671	US		false			
114-8276097-4159446	114-8276097-4159446	2021-08-31T21:35:03+00:00	2021-09-01T15:51:45+00:00	Shipped	Amazon	Amazon.com			Expedited	Bunny Fresh Car Air Freshener - Hanging Cute Bunny Air Fresheners for Car, Home or Office. [AQVA]	bunny-aqva	B085RMBD2K	Shipped	1	USD	3.99	0.32							NORTH ROYALTON	OH	44133-4608	US		false			
